Y,X1,X2,X3,X4,X5,X6,avgresponse,numtrees,fit_from_r
3.01328893005406,,1.53997418517247,c,e,b,1.98031158652157,2.84443007177477,120,2.97991402498434
4.67849600652345,,1.32939906232059,b,f,c,0.311631776159629,2.84443007177477,120,3.75969700548864
-0.51899514947108,0.087607691064477,0.19283901154995,d,,b,0.929653777973726,2.84443007177477,120,0.11155588009414
5.03642261402921,,1.50121498340741,a,b,a,2.94839181192219,2.84443007177477,120,4.82119598905887
4.57387452156813,,1.29136874573305,a,d,b,2.78247438347898,2.84443007177477,120,4.55316165957778
2.92503176434393,,1.75686133792624,c,c,c,2.81340854940936,2.84443007177477,120,2.94603367666007
4.84490978914932,,1.88983926316723,b,d,a,1.08555548312142,2.84443007177477,120,4.10124191783924
2.57727541687998,,0.479618016630411,b,,b,0.820393822621554,2.84443007177477,120,2.74775142074894
4.3180644259126,,0.878117547370493,a,a,b,1.53087698528543,2.84443007177477,120,4.23582781156654
2.6066664476511,0.254967831773683,1.42190696345642,c,e,c,2.11919395043515,2.84443007177477,120,2.63404425769132
4.33369437816657,0.269599440740421,1.75918012671173,a,f,b,1.62711105588824,2.84443007177477,120,4.59173954074236
3.40442242198536,,0.787126219365746,a,,c,0.267874195240438,2.84443007177477,120,4.04928768137464
-0.0864499793580056,0.342053947271779,0.35395645769313,d,,a,0.226608784636483,2.84443007177477,120,0.344757246549253
0.3487252714277,0.159861265216023,1.41316283261403,d,f,a,0.521893483120948,2.84443007177477,120,1.33826804837513
2.27072411119757,,0.694687169976532,c,c,b,2.76720600295812,2.84443007177477,120,2.09820250105062
3.00072807801386,0.071689655771479,0.298938286025077,a,a,a,2.84995187586173,2.84443007177477,120,3.11401520414535
2.97076261446458,,1.76934533379972,d,e,a,0.945595286088064,2.84443007177477,120,2.0841820887255
2.3553372908968,,1.17963685886934,c,e,c,0.120685050962493,2.84443007177477,120,2.67486073262488
1.62887882718385,,0.168170990422368,c,,a,2.72199532063678,2.84443007177477,120,1.26158907859159
1.21200197846771,0.3153868294321,0.730996544007212,d,,c,0.574773050146177,2.84443007177477,120,0.906376730934963
3.10565493932867,0.186108189634979,0.382530144881457,b,d,a,2.2180703880731,2.84443007177477,120,2.43505006534082
2.9579421333645,0.0946859973482788,0.329033633694053,a,f,c,1.29123799013905,2.84443007177477,120,3.19695840462328
2.24552838908511,,1.34654000308365,c,,c,0.163015360711142,2.84443007177477,120,2.73580351370718
2.75573297079565,,1.43942303676158,c,,b,0.527149576926604,2.84443007177477,120,2.84415512797735
3.6736862027612,0.641488601686433,0.784039701335132,b,c,c,2.65514655620791,2.84443007177477,120,3.41306062683684
2.70853959821748,,1.69135975372046,d,a,b,2.01133908354677,2.84443007177477,120,1.98557137373392
3.32769347317705,,1.31323456997052,b,b,c,2.75173120270483,2.84443007177477,120,3.67965225600034
2.68007023870778,,1.0947250300087,c,,c,1.24707657122053,2.84443007177477,120,2.53349771450366
3.00087770375487,,0.0232408777810633,a,c,a,0.177183861611411,2.84443007177477,120,3.18765964920228
4.39582691611936,0.228368711657822,1.03118662862107,a,d,b,2.59034816664644,2.84443007177477,120,4.14015633520081
4.40437032735786,0.562189439311624,0.59678307082504,a,d,a,0.483590777032077,2.84443007177477,120,3.90007821882092
2.55729442488019,0.636952426983044,0.402747274842113,b,c,a,2.81234966637567,2.84443007177477,120,2.92479169785022
2.71365143199005,,1.85089260712266,c,f,c,2.58484278735705,2.84443007177477,120,3.03005594940143
0.374165574914494,,0.37312363833189,d,b,b,0.953893891302869,2.84443007177477,120,0.755191662702815
2.19723563028917,0.270917307585478,0.810865209437907,c,,b,0.326929695205763,2.84443007177477,120,1.94862804480728
1.55341192223781,0.390407539205626,1.54236093442887,d,c,c,0.663439186988398,2.84443007177477,120,1.82088006110988
2.96647345520443,,1.69754561688751,c,e,a,1.63272285461426,2.84443007177477,120,3.01045871650593
3.97073195175231,,0.929360691923648,b,,a,2.41659010690637,2.84443007177477,120,3.44379851686335
0.914605219610793,0.594323966652155,0.156299529597163,c,,b,2.78562968317419,2.84443007177477,120,1.2089909581936
5.40606926793451,,1.51147634116933,a,,c,1.34150569466874,2.84443007177477,120,4.84048431602764
2.81686321416285,0.369052675785497,1.42204664647579,b,b,b,1.14544014749117,2.84443007177477,120,3.58863744304396
2.46647126425743,0.0719734078738838,0.923586959950626,b,d,a,1.96489047445357,2.84443007177477,120,3.10229722203972
3.24284552163224,0.264021597802639,0.784674170892686,b,e,a,2.61224282789044,2.84443007177477,120,2.99541623172607
2.72750487446022,,1.22034738771617,c,b,b,1.20215625409037,2.84443007177477,120,2.61142475872999
3.97136520398258,,0.799612546339631,b,f,a,1.22952747065574,2.84443007177477,120,3.18615293991757
2.62115635408752,,1.33244073856622,b,e,c,2.37737479037605,2.84443007177477,120,3.7897926439521
1.20910249337327,,0.294857159722596,c,e,c,1.23388842539862,2.84443007177477,120,1.38357569239592
2.00737678155307,0.518552483990788,0.944803039543331,c,f,c,0.238009291933849,2.84443007177477,120,2.19798701169562
2.65337027528471,0.878505906788632,0.179001990240067,b,a,a,1.77265951037407,2.84443007177477,120,2.64582099862301
0.0776229195892199,0.310983403818682,0.00295383343473077,d,,a,0.262917435960844,2.84443007177477,120,-0.0584672299692366
5.08328749912491,0.946671734098345,1.92814480978996,a,,b,2.60908342245966,2.84443007177477,120,5.09175575250733
1.87514687946859,0.502121921628714,1.48415502347052,d,,a,1.82834715396166,2.84443007177477,120,1.88832923255439
2.63308328467696,0.449584894580767,1.31424124352634,c,,b,0.328361019026488,2.84443007177477,120,2.62753797312534
1.89636952069493,0.76789898565039,0.0583061394281685,b,b,a,1.86958647030406,2.84443007177477,120,2.18206898512097
2.6005766567236,0.222824712982401,1.63951817108318,c,,c,1.6143704589922,2.84443007177477,120,2.78032577705394
2.11620847069613,,1.2696890453808,c,e,a,1.52943563251756,2.84443007177477,120,2.72359048937569
3.91837056781773,0.0949471516069025,0.881075707729906,a,e,b,2.32769598369487,2.84443007177477,120,3.93700423686944
2.14511941531178,0.183415085775778,0.45584343932569,b,a,c,2.66733860992827,2.84443007177477,120,2.48870987699698
1.23807957559278,,1.41918639885262,d,,c,2.75489909551106,2.84443007177477,120,1.7046114963797
3.12317890515774,,0.176396974828094,a,b,c,1.24710047640838,2.84443007177477,120,3.42123659856057
1.20764885551569,,0.908118480350822,c,,b,0.0141020917799324,2.84443007177477,120,2.27781169918079
3.52834132956532,,0.514233455993235,a,f,c,0.20648867986165,2.84443007177477,120,3.86500963256315
4.74231246665851,0.962581022875383,0.855381850153208,a,,b,2.01329184626229,2.84443007177477,120,4.44543992105613
2.23939233691985,,0.275608069263399,b,e,a,0.791761020664126,2.84443007177477,120,2.30835850357626
3.26818226175958,0.787092888494954,0.939180918037891,b,d,a,0.335192075232044,2.84443007177477,120,3.79499199127402
3.23745321169022,0.384215997997671,0.558379496447742,b,c,b,1.98428114620037,2.84443007177477,120,2.81756557599083
4.52948771715367,,1.227860216517,a,e,c,1.80294835707173,2.84443007177477,120,4.499708674052
1.73759705913738,,0.0896082697436213,b,c,c,0.565933765377849,2.84443007177477,120,1.85106721389304
3.89104679358854,,1.84809261094779,b,c,a,0.549547796370462,2.84443007177477,120,4.03654320736723
2.90952365400322,,1.68700607679784,c,,c,2.36686990829185,2.84443007177477,120,2.97290165861811
3.63882479029312,,1.68835103651509,c,b,c,1.89830590691417,2.84443007177477,120,2.9667851694396
2.90578612770847,,1.26351311709732,c,b,c,0.290009169839323,2.84443007177477,120,2.68400364820024
2.12523477487899,0.204151917248964,0.166263556107879,b,,b,0.0124716404825449,2.84443007177477,120,1.79833356406742
3.35316556038185,,0.922963190358132,b,f,c,0.841423134086654,2.84443007177477,120,3.36769800617067
2.61670862210723,,1.95039690379053,c,c,a,0.54972284892574,2.84443007177477,120,3.04916366436117
0.582676841817046,0.208461937494576,0.0025927135720849,b,,b,1.75034355581738,2.84443007177477,120,1.48275588438855
4.15382268513103,,0.293483288493007,a,,a,1.19851261004806,2.84443007177477,120,3.51145431890757
2.72021734472519,,0.0742833674885333,a,,c,0.620370791293681,2.84443007177477,120,3.10953097631128
4.07305782168412,0.908348264638335,0.588806063402444,a,a,a,1.0437929823529,2.84443007177477,120,4.22023778130742
4.20478166308649,0.999304781900719,1.48540008254349,b,a,a,0.731036603450775,2.84443007177477,120,4.23185935500121
2.85489529880283,,1.86580016231164,d,a,a,0.839696475304663,2.84443007177477,120,2.10518380835454
1.93439433747461,,1.76200994802639,d,c,a,1.47650285367854,2.84443007177477,120,1.94460828588659
0.771213289167787,,0.586070956196636,c,f,a,2.97976051317528,2.84443007177477,120,1.8974246649469
2.73631675431663,,1.85743229277432,d,e,c,0.323913757223636,2.84443007177477,120,2.12833102364891
1.05607747411726,,0.670743166003376,d,f,c,2.48042003531009,2.84443007177477,120,1.0460602727435
3.83412202526403,0.329435219755396,1.69426762731746,b,a,b,0.119822173845023,2.84443007177477,120,3.76595932660467
2.20809884256225,0.818106968188658,0.265974821522832,c,,b,0.412654487416148,2.84443007177477,120,1.73407227275897
0.32571254132727,0.0628451951779425,0.302006766665727,d,,b,0.136945287231356,2.84443007177477,120,0.108291873220889
3.81756842835829,0.988613870227709,0.929143129847944,b,a,b,2.99924999428913,2.84443007177477,120,3.89862615238447
2.66689829481179,,1.47334971325472,c,b,b,2.93106761248782,2.84443007177477,120,2.9241957881303
2.19493809083139,0.420643803197891,1.50520559493452,d,a,b,2.93089032266289,2.84443007177477,120,1.90474330190173
4.46993549982661,0.388745449716225,1.4020296856761,a,c,c,0.137316041858867,2.84443007177477,120,4.65626028147741
2.92025863834027,,1.59141944395378,c,,a,1.68396987905726,2.84443007177477,120,2.9583564162717
2.51208196863754,,1.01419935701415,c,d,b,1.89796645240858,2.84443007177477,120,2.27632834209434
1.48797911955795,0.92440754827112,0.849511585664004,d,,c,2.96607770514674,2.84443007177477,120,1.62236391153485
1.84369198672822,,0.427693744190037,b,,c,2.32316272356547,2.84443007177477,120,2.70391532885076
3.56648977080877,0.907245949376374,0.882538765203208,b,,a,1.62141750287265,2.84443007177477,120,3.76502641916391
3.16303358409449,0.505630710395053,1.36141068348661,b,a,c,0.203098781174049,2.84443007177477,120,3.70400374413933
3.98841244625347,0.161567262839526,1.50350786047056,b,d,b,0.345592374214903,2.84443007177477,120,3.72809982097424
3.96235923123765,0.598880492150784,1.73535265866667,b,,a,1.51957876933739,2.84443007177477,120,3.99529179382181
3.38429871430007,,0.526251741219312,a,,b,0.809197034686804,2.84443007177477,120,3.84298557453686
2.35461164681682,0.152911750366911,0.748458170797676,c,e,c,0.980383055750281,2.84443007177477,120,1.95465555967515
2.55858023183854,0.399238327983767,1.03499762993306,c,f,b,1.54607939114794,2.84443007177477,120,2.17561616279104
1.87806230263419,,0.489164271391928,c,a,b,0.305167058017105,2.84443007177477,120,1.8395178747317
3.37028516402917,0.652262784540653,1.93084578216076,c,d,b,1.93283168203197,2.84443007177477,120,3.21056399558984
5.34639508763689,,1.1342588509433,a,e,a,2.36283588060178,2.84443007177477,120,4.42367898336226
4.7633512704479,,0.990334436763078,a,e,a,2.4134924467653,2.84443007177477,120,4.36474742400936
1.58329094418919,,0.122775363270193,b,d,a,2.00029947096482,2.84443007177477,120,1.86664587265959
1.81571174449827,,0.475840540602803,c,b,b,2.36382054537535,2.84443007177477,120,1.82148722255196
3.62461691506119,,1.28843091009185,b,e,c,2.38358409726061,2.84443007177477,120,3.71046170933868
2.98493978715919,,0.0258995513431728,a,,a,0.665681147016585,2.84443007177477,120,3.10953097631128
4.46641826199943,0.380789375398308,1.37329286150634,a,e,a,2.16682362137362,2.84443007177477,120,4.61197685774917
2.7405885599002,,1.93522992776707,c,,c,1.46277374681085,2.84443007177477,120,3.0699540833907
4.06782545051102,0.180088959634304,0.443490420933813,a,d,b,1.93686759355478,2.84443007177477,120,3.56532540847528
3.78497018687006,,0.143128388095647,a,c,c,2.76472036633641,2.84443007177477,120,3.34223383492199
1.27443062804892,,1.6121828481555,d,,b,2.05318698752671,2.84443007177477,120,1.90460424365256
2.66202135616479,,1.25641459785402,c,,a,0.787729714298621,2.84443007177477,120,2.64631985235664
5.30116886929469,,1.76540892384946,a,,c,2.52919926890172,2.84443007177477,120,4.96807851186437
4.37349970564932,0.628978003747761,1.96507265372202,b,e,b,0.775353857316077,2.84443007177477,120,4.23407814505555
3.7311648128914,0.380729085067287,1.42188609903678,b,a,a,2.30118154990487,2.84443007177477,120,3.71290853659654
0.64292292404888,,0.181669129058719,d,,c,1.72151653259061,2.84443007177477,120,0.45936011630638
2.14978213357867,0.047604599269107,0.762352347839624,b,,b,2.62632205314003,2.84443007177477,120,2.90231342401269
2.13956808547298,0.481008828384802,1.36340316850692,c,,b,1.61162360035814,2.84443007177477,120,2.67109999926894
3.83782632899901,,0.435863109771162,a,a,b,0.656546432990581,2.84443007177477,120,3.85782540242003
3.11038715250328,0.0968204885721207,1.42345444997773,c,,b,2.25966760958545,2.84443007177477,120,2.58990726556495
2.82934374574222,,1.36708847014233,c,,a,2.54718254017644,2.84443007177477,120,2.71967211802858
1.75669801738846,,0.531771196052432,c,,b,0.474464870290831,2.84443007177477,120,1.84096981074955
2.03737759750205,0.131014914717525,1.07824134314433,d,,b,1.93683832883835,2.84443007177477,120,1.06415214738049
3.65651010998959,0.945168715436012,1.68194103613496,c,f,b,2.98694726871327,2.84443007177477,120,3.22257887546035
1.06934297156704,0.665337602840737,0.137347672134638,c,e,b,2.78629529010504,2.84443007177477,120,1.45014656624643
3.40696076629631,0.504077580757439,0.823834146838635,b,,a,1.84577814652584,2.84443007177477,120,3.11145191917333
3.17991898975215,0.218381880316883,0.494574663229287,a,e,b,2.9912370457314,2.84443007177477,120,3.60285329269726
4.74840331324464,,1.64232967188582,a,f,a,2.86989901517518,2.84443007177477,120,4.83779694160942
5.33314441912275,,1.93657422671095,a,f,a,1.99916154728271,2.84443007177477,120,4.97613200810623
4.248007498223,0.338675506412983,1.4305597669445,a,,b,2.06047923699953,2.84443007177477,120,4.5720440088416
0.929224654020103,,0.318495639134198,d,e,a,2.72933094995096,2.84443007177477,120,0.554267421450282
1.86257529038804,,0.516384102404118,c,b,c,1.71565697318874,2.84443007177477,120,1.87841883729682
3.39230833494954,0.592579122399911,1.26872525643557,b,d,b,1.19590275501832,2.84443007177477,120,3.64572898580971
3.14380380585153,0.637262890581042,0.162632043007761,a,f,b,0.802319740410894,2.84443007177477,120,3.393894741776
3.84608959459448,,1.53276450978592,b,d,c,0.341294592479244,2.84443007177477,120,3.93829186911063
1.92930174691642,,0.960213652346283,d,d,c,2.62005983479321,2.84443007177477,120,1.31983061298852
1.94106032713581,,0.401482684537768,b,a,b,2.21940379659645,2.84443007177477,120,2.75442187950419
2.70030778673324,0.157131780870259,1.61317603290081,c,b,c,0.638003557221964,2.84443007177477,120,2.68878634986195
1.02594668459066,,0.224467404652387,c,a,a,2.7660225823056,2.84443007177477,120,1.35934737984764
3.1018772303639,,1.24846473243088,c,e,b,0.121878497768193,2.84443007177477,120,2.72194087570487
4.04480985530918,,1.2483571250923,b,,b,1.53950846730731,2.84443007177477,120,3.63356728348994
0.521950306075948,0.562308556167409,0.124592969194055,d,,c,0.148749105166644,2.84443007177477,120,0.406612403839906
5.22745611394781,,1.53906488791108,a,,b,0.239528145873919,2.84443007177477,120,4.91074811394951
2.23418687085048,0.924640991026536,0.930247589945793,d,b,b,2.16021476523019,2.84443007177477,120,1.74107361642741
2.47135303953978,,1.04022203478962,c,b,a,1.97340776002966,2.84443007177477,120,2.26433875824463
4.18041835109267,0.75169422198087,0.5987060489133,a,,c,0.0809413455426693,2.84443007177477,120,4.10899962533886
1.08726641370407,0.484416436171159,1.09458855492994,d,a,b,2.70543872821145,2.84443007177477,120,1.55004774793246
2.32545820193343,0.0075509159360081,0.192533443681896,b,a,a,1.87511678016745,2.84443007177477,120,1.86788725369983
4.47768365639138,0.686548314057291,0.476992576383054,a,,a,0.758080203551799,2.84443007177477,120,3.95236986692289
4.72783159830296,,1.4196217446588,a,f,b,2.3628645138815,2.84443007177477,120,4.68513193107463
4.0648173303062,,1.28842012491077,a,b,a,1.41968622151762,2.84443007177477,120,4.52058047968818
1.91247081098875,,1.05372698511928,c,b,c,1.86433781892993,2.84443007177477,120,2.26433875824463
1.30548682279637,0.165350139373913,1.78224624041468,d,c,b,2.45398196484894,2.84443007177477,120,1.82120798078791
2.32491074741994,,0.415528553538024,c,,a,0.259674273664132,2.84443007177477,120,1.8227604617228
3.90688264876657,,1.12695066910237,b,f,a,1.2171751067508,2.84443007177477,120,3.52950687161387
3.63619325937479,,1.51806354010478,b,d,b,1.19376747217029,2.84443007177477,120,3.92760474470106
2.82895465250877,,0.105797218624502,a,,b,2.58631326444447,2.84443007177477,120,3.1580338486615
0.304551828302503,,0.331372573506087,d,a,c,0.873784513911232,2.84443007177477,120,0.556994738395765
3.38374277834473,,1.61679715244099,c,,b,2.29028973542154,2.84443007177477,120,2.9583564162717
2.7958067374728,,1.64026323379949,c,c,b,2.75722353067249,2.84443007177477,120,2.93148843431367
1.84270802204134,0.849609327502549,0.368330867029727,c,b,b,2.47240457986481,2.84443007177477,120,1.95593274656545
1.30218253394066,,1.78181340685114,d,a,a,0.459975266363472,2.84443007177477,120,2.04303317279621
5.35655840368827,,1.66087568225339,a,,b,1.69297111826017,2.84443007177477,120,4.87968422078092
3.7978907411795,0.299337996402755,1.93084389204159,b,c,c,0.705750021385029,2.84443007177477,120,3.83032254342356
2.87785033523595,0.486978692235425,0.973861129954457,b,c,b,1.96589023503475,2.84443007177477,120,3.38420963246764
3.713238082111,0.263148355530575,1.07802631892264,a,d,c,2.44516902579926,2.84443007177477,120,4.16035276603964
3.99173769227992,0.769868940114975,1.20703536923975,a,,a,2.3350062451791,2.84443007177477,120,4.60430506475182
3.9302564025556,,0.68224843358621,b,c,a,1.44221633858979,2.84443007177477,120,3.16062360078198
2.15890683657302,0.300456135068089,1.57686684839427,d,c,a,0.211476102937013,2.84443007177477,120,1.70099749456862
2.73081779326063,,0.644403257872909,b,b,b,1.67860401654616,2.84443007177477,120,2.92674839078132
4.33179563472726,,0.863381452858448,b,f,b,1.68954889476299,2.84443007177477,120,3.30429791646375
4.78873883527212,0.0511849741451442,1.50368542922661,a,d,b,0.267119460739195,2.84443007177477,120,4.63200350180445
0.948841576103931,0.41688228212297,0.981690156739205,d,c,b,1.30413102242164,2.84443007177477,120,1.21887126792897
3.01095200932166,0.5901235321071,0.80132796196267,b,,a,0.477852975251153,2.84443007177477,120,3.18676859891088
1.96246566884759,,0.757111140992492,c,c,c,1.1249374835752,2.84443007177477,120,2.16117258496077
4.14567107020251,0.721769542898983,1.29266412509605,b,,b,2.64676005137153,2.84443007177477,120,3.94402439279885
4.87812229551332,0.966238575754687,1.93630364397541,b,e,b,1.33785138954408,2.84443007177477,120,4.38496780215573
4.07060894325301,,0.550613032653928,a,e,a,1.78032074938528,2.84443007177477,120,3.92215145555956
2.21583560285796,0.559143013786525,0.228937409818172,b,c,c,2.32885121251456,2.84443007177477,120,2.33286523415082
3.01271361311589,0.531241632532328,0.494290448259562,b,f,c,1.95460012089461,2.84443007177477,120,2.82975671846307
3.21680849398407,,0.754475608933717,c,f,c,2.02859713160433,2.84443007177477,120,2.19221904108578
1.86063545095096,0.279763475758955,1.1793656097725,c,a,a,1.95248947106302,2.84443007177477,120,2.34701232709221
2.67618342360798,,0.958312158938497,b,d,c,0.934253362007439,2.84443007177477,120,3.46071396985756
3.49890947052555,,0.955982435494661,b,,c,2.1866807397455,2.84443007177477,120,3.44379851686335
2.91836148956041,,0.266564239282161,b,a,c,2.53947893204167,2.84443007177477,120,2.29770040191596
1.44394914852209,0.0815754032228142,1.14798141596839,d,d,a,0.325842417776585,2.84443007177477,120,1.31211467231388
-0.0643568552389534,,0.194067737087607,d,f,b,0.507987298071384,2.84443007177477,120,0.466977465902517
2.54074708881869,0.707026218762621,1.84433301724494,c,b,b,0.573237769072875,2.84443007177477,120,3.1856790334999
1.12448699970793,0.597527928184718,0.031738000921905,b,e,c,0.127228711964563,2.84443007177477,120,1.89269402284734
4.66068968012982,0.431632481515408,1.37012856639922,a,b,c,0.13716236804612,2.84443007177477,120,4.60064235823974
3.39292363360707,,1.01976578636095,b,,a,2.36174574703909,2.84443007177477,120,3.47175557369442
1.67592342904477,0.49677695077844,0.104196107946336,b,,c,0.573013180866838,2.84443007177477,120,1.78867296544733
2.08863133100544,,0.881105015520006,c,a,a,1.33637282950804,2.84443007177477,120,2.25537181677403
2.61871936191485,,0.664685798343271,b,,b,0.558995979605243,2.84443007177477,120,2.98632676541673
2.55620889948947,0.84031085530296,0.804572807624936,c,,b,2.05990279745311,2.84443007177477,120,2.5828558969469
1.558587391947,0.503118463093415,1.70730353565887,d,f,a,1.0829495578073,2.84443007177477,120,1.87906257372345
3.94215720469918,0.250241400906816,1.6532059921883,a,f,b,0.646205658791587,2.84443007177477,120,4.5664104013793
4.21886779775919,0.806885961210355,1.28638150310144,b,,b,1.73037042981014,2.84443007177477,120,4.03550049438274
1.16266879597312,0.340524214552715,0.295282941777259,c,,a,1.94488420570269,2.84443007177477,120,1.18872417251961
4.97737286637487,,1.22817866038531,a,e,b,0.697445363039151,2.84443007177477,120,4.47437953468894
3.86503785063569,0.293908895691857,0.895758003927767,a,,c,2.71167742135003,2.84443007177477,120,3.95305281979892
2.51675810970529,0.50406203395687,1.30138551723212,c,b,b,1.17130419169553,2.84443007177477,120,2.60161814463101
5.04486688276837,,1.6516585983336,a,b,b,1.60008767084219,2.84443007177477,120,4.86827188806574
1.12389167608031,0.94849823275581,0.312396309804171,d,a,a,0.312017107615247,2.84443007177477,120,0.914061875126969
5.00074424987549,0.777341459179297,1.31593415653333,a,c,c,1.24904852220789,2.84443007177477,120,4.7552868612608
3.94639966895598,,1.28848460549489,a,f,c,1.25797500950284,2.84443007177477,120,4.49798152748546
2.42616869835238,0.984128164825961,0.0904153934679925,b,f,b,0.569029668811709,2.84443007177477,120,2.35070766107451
1.94677290985876,,0.469721351284534,c,,c,2.88734945515171,2.84443007177477,120,1.79324956060594
5.93302421788053,0.390532563673332,1.68572154315189,a,c,a,1.57295099389739,2.84443007177477,120,4.80106275509653
5.07599301053201,0.873520676279441,1.42083220090717,a,e,c,2.62785485177301,2.84443007177477,120,4.96723629408059
0.603609722733107,0.15659044124186,0.318010041955858,c,a,a,1.74454380618408,2.84443007177477,120,1.01528352409879
3.72843029787534,,1.99812388699502,c,,c,1.63270922144875,2.84443007177477,120,3.08852100683768
2.80784340386273,0.889345772564411,1.3381780651398,c,,b,2.55054198671132,2.84443007177477,120,3.09520006547418
3.72947664193684,0.450977847678587,0.603684884961694,a,f,c,2.04449309804477,2.84443007177477,120,3.80867702292651
3.70204351928373,0.850803981302306,1.51450826879591,b,b,c,1.64432918094099,2.84443007177477,120,4.1799155288752
4.17862818936488,,1.83910573273897,c,c,a,1.45027637318708,2.84443007177477,120,3.05388734465406
0.96123927138501,0.415118059841916,0.958506643306464,d,e,c,2.5858726145234,2.84443007177477,120,1.26052393105463
3.29472866093505,,0.659064156468958,b,d,b,2.09173605102114,2.84443007177477,120,2.98233941902711
2.85973440396933,0.203310113633052,0.735048179049045,b,b,b,0.906060597393662,2.84443007177477,120,2.90923856933291
4.37763327524273,0.924010286806151,1.4979564989917,b,c,a,0.0526133452076465,2.84443007177477,120,4.17100418768312
2.80677868347125,,0.117465676274151,a,f,c,2.09975450718775,2.84443007177477,120,3.16568723392382
3.29928187815582,0.50875152903609,0.659549848176539,b,c,b,0.53028932469897,2.84443007177477,120,2.92234176074602
